f1,f2,value
"ES EDICOMDATA Manual de usuario.txt","ES EDIWIN Message Viewer Manual de usuario.txt",0.38618407764860424
"ES EDICOMDATA Manual de usuario.txt","ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt",0.2386618056668179
"ES EDICOMDATA Manual de usuario.txt","ES EDIWIN Viewer Extendido Manual de usuario.txt",0.3874940307980081
"ES EDICOMDATA Manual de usuario.txt","ES EDIWINMONITOR Manual de usuario.txt",0.35518076556520434
"ES EDICOMDATA Manual de usuario.txt","ES EOS Manual de usuario.txt",0.38151097645362414
"ES EDICOMDATA Manual de usuario.txt","ES RAEDICOM Manual de Usuario.txt",0.24020751015293018
"ES EDICOMDATA Manual de usuario.txt","ES WebService Inditex Guia de usuario.txt",0.27178247548623297
"ES EDICOMDATA Manual de usuario.txt","ES_BMPAYROLLS_manual_de_usuario_publicador.txt",0.3740327122941109
"ES EDICOMDATA Manual de usuario.txt","ES_BMPHARMA_manual_de_usuario_destinatario.txt",0.3734522414082559
"ES EDICOMDATA Manual de usuario.txt","ES_BMPHARMA_manual_de_usuario_publicador.txt",0.38287598927044697
"ES EDICOMDATA Manual de usuario.txt","ES_MANUAL_EBI - Edicom Business Integrator.txt",0.29164945317483726
"ES EDICOMDATA Manual de usuario.txt","ES_MANUAL_EBI_anexo_EbimanagerWeb.txt",0.43823179569014203
"ES EDICOMDATA Manual de usuario.txt","ES_MANUAL_EBI_anexo_integracion_ftp.txt",0.12269546764092663
"ES EDICOMNET Manual Usuario.txt","ES Business@Mail Payrolls - Manual de usuario.txt",0.35272669932417167
"ES EDICOMNET Manual Usuario.txt","ES CRP FLOW Manual de usuario.txt",0.19829991981450037
"ES EDICOMNET Manual Usuario.txt","ES DVD Manual de Usuario.txt",0.3795764997556456
"ES EDICOMNET Manual Usuario.txt","ES EAS Manual de Usuario.txt",0.525432520760637
"ES EDICOMNET Manual Usuario.txt","ES EBIMAP Anexo Funciones EdiwinScript.txt",0.18246528305787518
"ES EDICOMNET Manual Usuario.txt","ES EBIMAP Anexo Sintaxis JavaScript.txt",0.1418179552303091
"ES EDICOMNET Manual Usuario.txt","ES EBIMAP Manual de usuario.txt",0.2050000695376489
"ES EDICOMNET Manual Usuario.txt","ES EBIMON Manual Usuario.txt",0.3777927677651258
"ES EDICOMNET Manual Usuario.txt","ES EDICOM TSA Manual de usuario.txt",0.16001044080642593
"ES EDICOMNET Manual Usuario.txt","ES EDICOMDATA Manual de usuario.txt",0.2736727377625159
"ES EDICOMNET Manual Usuario.txt","ES EDICOMNET Manual Usuario.txt",1.0
"ES EDICOMNET Manual Usuario.txt","ES EDICOMSuite Manual de usuario.txt",0.3577091144256278
"ES EDICOMNET Manual Usuario.txt","ES EDIWIN ASP Manual de usuario.txt",0.5247054517040565
"ES EDICOMNET Manual Usuario.txt","ES EDIWIN Manual Usuario.txt",0.4439749645575744
"ES EDICOMNET Manual Usuario.txt","ES EDIWIN Message Viewer Manual de usuario.txt",0.4725139394627472
"ES EDICOMNET Manual Usuario.txt","ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt",0.39075957046804805
"ES EDICOMNET Manual Usuario.txt","ES EDIWIN Viewer Extendido Manual de usuario.txt",0.46744388058961606
"ES EDICOMNET Manual Usuario.txt","ES EDIWINMONITOR Manual de usuario.txt",0.43322097706693036
"ES EDICOMNET Manual Usuario.txt","ES EOS Manual de usuario.txt",0.4923926090626931
"ES EDICOMNET Manual Usuario.txt","ES RAEDICOM Manual de Usuario.txt",0.256210311222092
"ES EDICOMNET Manual Usuario.txt","ES WebService Inditex Guia de usuario.txt",0.24641560422660722
"ES EDICOMNET Manual Usuario.txt","ES_BMPAYROLLS_manual_de_usuario_publicador.txt",0.3635284100773325
"ES EDICOMNET Manual Usuario.txt","ES_BMPHARMA_manual_de_usuario_destinatario.txt",0.36172585118741757
"ES EDICOMNET Manual Usuario.txt","ES_BMPHARMA_manual_de_usuario_publicador.txt",0.38506168440527483
"ES EDICOMNET Manual Usuario.txt","ES_MANUAL_EBI - Edicom Business Integrator.txt",0.37469418211326017
"ES EDICOMNET Manual Usuario.txt","ES_MANUAL_EBI_anexo_EbimanagerWeb.txt",0.4617565233948415
"ES EDICOMNET Manual Usuario.txt","ES_MANUAL_EBI_anexo_integracion_ftp.txt",0.22015443727271272
"ES EDICOMSuite Manual de usuario.txt","ES Business@Mail Payrolls - Manual de usuario.txt",0.41571898781397665
"ES EDICOMSuite Manual de usuario.txt","ES CRP FLOW Manual de usuario.txt",0.2681140917455833
"ES EDICOMSuite Manual de usuario.txt","ES DVD Manual de Usuario.txt",0.5030985201511586
"ES EDICOMSuite Manual de usuario.txt","ES EAS Manual de Usuario.txt",0.5197147615366502
"ES EDICOMSuite Manual de usuario.txt","ES EBIMAP Anexo Funciones EdiwinScript.txt",0.2403730792833615
"ES EDICOMSuite Manual de usuario.txt","ES EBIMAP Anexo Sintaxis JavaScript.txt",0.1229546216470401
"ES EDICOMSuite Manual de usuario.txt","ES EBIMAP Manual de usuario.txt",0.36610664074521526
"ES EDICOMSuite Manual de usuario.txt","ES EBIMON Manual Usuario.txt",0.22220567743025418
"ES EDICOMSuite Manual de usuario.txt","ES EDICOM TSA Manual de usuario.txt",0.14682051159791848
"ES EDICOMSuite Manual de usuario.txt","ES EDICOMDATA Manual de usuario.txt",0.3602316750173045
"ES EDICOMSuite Manual de usuario.txt","ES EDICOMNET Manual Usuario.txt",0.3577091144256278
"ES EDICOMSuite Manual de usuario.txt","ES EDICOMSuite Manual de usuario.txt",1.0
"ES EDICOMSuite Manual de usuario.txt","ES EDIWIN ASP Manual de usuario.txt",0.6012015024860942
"ES EDICOMSuite Manual de usuario.txt","ES EDIWIN Manual Usuario.txt",0.47404161214714363
"ES EDICOMSuite Manual de usuario.txt","ES EDIWIN Message Viewer Manual de usuario.txt",0.5499845861772269
"ES EDICOMSuite Manual de usuario.txt","ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt",0.37366678409754517
"ES EDICOMSuite Manual de usuario.txt","ES EDIWIN Viewer Extendido Manual de usuario.txt",0.5576035904757173
"ES EDICOMSuite Manual de usuario.txt","ES EDIWINMONITOR Manual de usuario.txt",0.548588495938538
"ES EDICOMSuite Manual de usuario.txt","ES EOS Manual de usuario.txt",0.5975189528285152
"ES EDICOMSuite Manual de usuario.txt","ES RAEDICOM Manual de Usuario.txt",0.2990084774614829
"ES EDICOMSuite Manual de usuario.txt","ES WebService Inditex Guia de usuario.txt",0.34493129370902254
"ES EDICOMSuite Manual de usuario.txt","ES_BMPAYROLLS_manual_de_usuario_publicador.txt",0.5375007115519312
"ES EDICOMSuite Manual de usuario.txt","ES_BMPHARMA_manual_de_usuario_destinatario.txt",0.5318393417512159
"ES EDICOMSuite Manual de usuario.txt","ES_BMPHARMA_manual_de_usuario_publicador.txt",0.5266418458246644
"ES EDICOMSuite Manual de usuario.txt","ES_MANUAL_EBI - Edicom Business Integrator.txt",0.39322950290451353
"ES EDICOMSuite Manual de usuario.txt","ES_MANUAL_EBI_anexo_EbimanagerWeb.txt",0.6140545571634453
"ES EDICOMSuite Manual de usuario.txt","ES_MANUAL_EBI_anexo_integracion_ftp.txt",0.1567474641666197
"ES EDIWIN ASP Manual de usuario.txt","ES Business@Mail Payrolls - Manual de usuario.txt",0.6042100890849901
"ES EDIWIN ASP Manual de usuario.txt","ES CRP FLOW Manual de usuario.txt",0.34456160910052186
"ES EDIWIN ASP Manual de usuario.txt","ES DVD Manual de Usuario.txt",0.7307159017847661
"ES EDIWIN ASP Manual de usuario.txt","ES EAS Manual de Usuario.txt",0.5562857539594668
"ES EDIWIN ASP Manual de usuario.txt","ES EBIMAP Anexo Funciones EdiwinScript.txt",0.31218098254507265
"ES EDIWIN ASP Manual de usuario.txt","ES EBIMAP Anexo Sintaxis JavaScript.txt",0.19679259853165754
"ES EDIWIN ASP Manual de usuario.txt","ES EBIMAP Manual de usuario.txt",0.34862311072402374
"ES EDIWIN ASP Manual de usuario.txt","ES EBIMON Manual Usuario.txt",0.4056653861204607
"ES EDIWIN ASP Manual de usuario.txt","ES EDICOM TSA Manual de usuario.txt",0.1907171686133528
"ES EDIWIN ASP Manual de usuario.txt","ES EDICOMDATA Manual de usuario.txt",0.4084958769570842
"ES EDIWIN ASP Manual de usuario.txt","ES EDICOMNET Manual Usuario.txt",0.5247054517040565
"ES EDIWIN ASP Manual de usuario.txt","ES EDICOMSuite Manual de usuario.txt",0.6012015024860942
"ES EDIWIN ASP Manual de usuario.txt","ES EDIWIN ASP Manual de usuario.txt",1.0000000000000002
"ES EDIWIN ASP Manual de usuario.txt","ES EDIWIN Manual Usuario.txt",0.8477303403515246
"ES EDIWIN ASP Manual de usuario.txt","ES EDIWIN Message Viewer Manual de usuario.txt",0.9049571159202647
"ES EDIWIN ASP Manual de usuario.txt","ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt",0.7222459763853732
"ES EDIWIN ASP Manual de usuario.txt","ES EDIWIN Viewer Extendido Manual de usuario.txt",0.908320446752238
"ES EDIWIN ASP Manual de usuario.txt","ES EDIWINMONITOR Manual de usuario.txt",0.6880655038481026
"ES EDIWIN ASP Manual de usuario.txt","ES EOS Manual de usuario.txt",0.5973416210061815
"ES EDIWIN ASP Manual de usuario.txt","ES RAEDICOM Manual de Usuario.txt",0.4304229769303516
"ES EDIWIN ASP Manual de usuario.txt","ES WebService Inditex Guia de usuario.txt",0.4226683497726118
"ES EDIWIN ASP Manual de usuario.txt","ES_BMPAYROLLS_manual_de_usuario_publicador.txt",0.7347286587160334
"ES EDIWIN ASP Manual de usuario.txt","ES_BMPHARMA_manual_de_usuario_destinatario.txt",0.7573752300521982
"ES EDIWIN ASP Manual de usuario.txt","ES_BMPHARMA_manual_de_usuario_publicador.txt",0.7351960196292512
"ES EDIWIN ASP Manual de usuario.txt","ES_MANUAL_EBI - Edicom Business Integrator.txt",0.4336735904428105
"ES EDIWIN ASP Manual de usuario.txt","ES_MANUAL_EBI_anexo_EbimanagerWeb.txt",0.6105973772962033
"ES EDIWIN ASP Manual de usuario.txt","ES_MANUAL_EBI_anexo_integracion_ftp.txt",0.31820304222160245
"ES EDIWIN Manual Usuario.txt","ES Business@Mail Payrolls - Manual de usuario.txt",0.5163261067590564
"ES EDIWIN Manual Usuario.txt","ES CRP FLOW Manual de usuario.txt",0.43536785917852894
"ES EDIWIN Manual Usuario.txt","ES DVD Manual de Usuario.txt",0.6228043940048081
"ES EDIWIN Manual Usuario.txt","ES EAS Manual de Usuario.txt",0.44426090856831163
"ES EDIWIN Manual Usuario.txt","ES EBIMAP Anexo Funciones EdiwinScript.txt",0.3277178842866938
"ES EDIWIN Manual Usuario.txt","ES EBIMAP Anexo Sintaxis JavaScript.txt",0.18328962060191642
"ES EDIWIN Manual Usuario.txt","ES EBIMAP Manual de usuario.txt",0.460458984787647
"ES EDIWIN Manual Usuario.txt","ES EBIMON Manual Usuario.txt",0.46812121627958564
"ES EDIWIN Manual Usuario.txt","ES EDICOM TSA Manual de usuario.txt",0.1600308884678205
"ES EDIWIN Manual Usuario.txt","ES EDICOMDATA Manual de usuario.txt",0.3496231002934507
"ES EDIWIN Manual Usuario.txt","ES EDICOMNET Manual Usuario.txt",0.4439749645575744
"ES EDIWIN Manual Usuario.txt","ES EDICOMSuite Manual de usuario.txt",0.47404161214714363
"ES EDIWIN Manual Usuario.txt","ES EDIWIN ASP Manual de usuario.txt",0.8477303403515246
"ES EDIWIN Manual Usuario.txt","ES EDIWIN Manual Usuario.txt",1.0
"ES EDIWIN Manual Usuario.txt","ES EDIWIN Message Viewer Manual de usuario.txt",0.801177243257418
"ES EDIWIN Manual Usuario.txt","ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt",0.6398422092611947
"ES EDIWIN Manual Usuario.txt","ES EDIWIN Viewer Extendido Manual de usuario.txt",0.7980417223932873
"ES EDIWIN Manual Usuario.txt","ES EDIWINMONITOR Manual de usuario.txt",0.6145429054024857
"ES EDIWIN Manual Usuario.txt","ES EOS Manual de usuario.txt",0.4584763712029598
"ES EDIWIN Manual Usuario.txt","ES RAEDICOM Manual de Usuario.txt",0.48101762785761076
"ES EDIWIN Manual Usuario.txt","ES WebService Inditex Guia de usuario.txt",0.29830217819942373
"ES EDIWIN Manual Usuario.txt","ES_BMPAYROLLS_manual_de_usuario_publicador.txt",0.6311789782091519
"ES EDIWIN Manual Usuario.txt","ES_BMPHARMA_manual_de_usuario_destinatario.txt",0.6635581992645185
"ES EDIWIN Manual Usuario.txt","ES_BMPHARMA_manual_de_usuario_publicador.txt",0.6247460126311235
"ES EDIWIN Manual Usuario.txt","ES_MANUAL_EBI - Edicom Business Integrator.txt",0.4005575656202959
"ES EDIWIN Manual Usuario.txt","ES_MANUAL_EBI_anexo_EbimanagerWeb.txt",0.49139772397339826
"ES EDIWIN Manual Usuario.txt","ES_MANUAL_EBI_anexo_integracion_ftp.txt",0.251598547199495
"ES EDIWIN Message Viewer Manual de usuario.txt","ES Business@Mail Payrolls - Manual de usuario.txt",0.5837112887271385
"ES EDIWIN Message Viewer Manual de usuario.txt","ES CRP FLOW Manual de usuario.txt",0.3339192764245781
"ES EDIWIN Message Viewer Manual de usuario.txt","ES DVD Manual de Usuario.txt",0.7865851170784631
"ES EDIWIN Message Viewer Manual de usuario.txt","ES EAS Manual de Usuario.txt",0.5303859021208764
"ES EDIWIN Message Viewer Manual de usuario.txt","ES EBIMAP Anexo Funciones EdiwinScript.txt",0.30798350015117565
"ES EDIWIN Message Viewer Manual de usuario.txt","ES EBIMAP Anexo Sintaxis JavaScript.txt",0.19238866732354157
"ES EDIWIN Message Viewer Manual de usuario.txt","ES EBIMAP Manual de usuario.txt",0.33602023053372443
"ES EDIWIN Message Viewer Manual de usuario.txt","ES EBIMON Manual Usuario.txt",0.34373319472335345
"ES EDIWIN Message Viewer Manual de usuario.txt","ES EDICOM TSA Manual de usuario.txt",0.18550386116248357
"ES EDIWIN Message Viewer Manual de usuario.txt","ES EDICOMDATA Manual de usuario.txt",0.38618407764860424
"ES EDIWIN Message Viewer Manual de usuario.txt","ES EDICOMNET Manual Usuario.txt",0.4725139394627472
"ES EDIWIN Message Viewer Manual de usuario.txt","ES EDICOMSuite Manual de usuario.txt",0.5499845861772281
"ES EDIWIN Message Viewer Manual de usuario.txt","ES EDIWIN ASP Manual de usuario.txt",0.9049571159202646
"ES EDIWIN Message Viewer Manual de usuario.txt","ES EDIWIN Manual Usuario.txt",0.8011772432574147
"ES EDIWIN Message Viewer Manual de usuario.txt","ES EDIWIN Message Viewer Manual de usuario.txt",1.0000000000000002
"ES EDIWIN Message Viewer Manual de usuario.txt","ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt",0.7975917755173764
"ES EDIWIN Message Viewer Manual de usuario.txt","ES EDIWIN Viewer Extendido Manual de usuario.txt",0.9473393059660701
"ES EDIWIN Message Viewer Manual de usuario.txt","ES EDIWINMONITOR Manual de usuario.txt",0.657899126620061
"ES EDIWIN Message Viewer Manual de usuario.txt","ES EOS Manual de usuario.txt",0.5552039347237784
"ES EDIWIN Message Viewer Manual de usuario.txt","ES RAEDICOM Manual de Usuario.txt",0.41528874474305455
"ES EDIWIN Message Viewer Manual de usuario.txt","ES WebService Inditex Guia de usuario.txt",0.39943875116826255
"ES EDIWIN Message Viewer Manual de usuario.txt","ES_BMPAYROLLS_manual_de_usuario_publicador.txt",0.7289247250681751
"ES EDIWIN Message Viewer Manual de usuario.txt","ES_BMPHARMA_manual_de_usuario_destinatario.txt",0.7469960458649147
"ES EDIWIN Message Viewer Manual de usuario.txt","ES_BMPHARMA_manual_de_usuario_publicador.txt",0.724552762286813
"ES EDIWIN Message Viewer Manual de usuario.txt","ES_MANUAL_EBI - Edicom Business Integrator.txt",0.4065555032784906
"ES EDIWIN Message Viewer Manual de usuario.txt","ES_MANUAL_EBI_anexo_EbimanagerWeb.txt",0.5390012805243155
"ES EDIWIN Message Viewer Manual de usuario.txt","ES_MANUAL_EBI_anexo_integracion_ftp.txt",0.27088156392893775
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES Business@Mail Payrolls - Manual de usuario.txt",0.5027576693347489
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES CRP FLOW Manual de usuario.txt",0.22755239490669724
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES DVD Manual de Usuario.txt",0.6048668332464776
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES EAS Manual de Usuario.txt",0.38274403798232043
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES EBIMAP Anexo Funciones EdiwinScript.txt",0.2825477470560006
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES EBIMAP Anexo Sintaxis JavaScript.txt",0.18066182509911619
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES EBIMAP Manual de usuario.txt",0.19860855374513253
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES EBIMON Manual Usuario.txt",0.3154153467900072
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES EDICOM TSA Manual de usuario.txt",0.16951024447761154
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES EDICOMDATA Manual de usuario.txt",0.2386618056668179
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES EDICOMNET Manual Usuario.txt",0.39075957046804805
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES EDICOMSuite Manual de usuario.txt",0.37366678409754517
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES EDIWIN ASP Manual de usuario.txt",0.7222459763853732
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES EDIWIN Manual Usuario.txt",0.6398422092611947
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES EDIWIN Message Viewer Manual de usuario.txt",0.7975917755173775
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt",0.9999999999999998
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES EDIWIN Viewer Extendido Manual de usuario.txt",0.7467660665755523
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES EDIWINMONITOR Manual de usuario.txt",0.5058492568727352
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES EOS Manual de usuario.txt",0.3534195720703487
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES RAEDICOM Manual de Usuario.txt",0.31526827347682634
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES WebService Inditex Guia de usuario.txt",0.3441607043309703
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES_BMPAYROLLS_manual_de_usuario_publicador.txt",0.5044348790572594
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES_BMPHARMA_manual_de_usuario_destinatario.txt",0.5395450361610603
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES_BMPHARMA_manual_de_usuario_publicador.txt",0.5208473230408454
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES_MANUAL_EBI - Edicom Business Integrator.txt",0.37612443014244845
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES_MANUAL_EBI_anexo_EbimanagerWeb.txt",0.3842280722074486
"ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt","ES_MANUAL_EBI_anexo_integracion_ftp.txt",0.3305816174619138
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES Business@Mail Payrolls - Manual de usuario.txt",0.5762051428330923
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES CRP FLOW Manual de usuario.txt",0.3383645064832815
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES DVD Manual de Usuario.txt",0.7781321670105741
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES EAS Manual de Usuario.txt",0.5225754663997909
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES EBIMAP Anexo Funciones EdiwinScript.txt",0.31658605009609647
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES EBIMAP Anexo Sintaxis JavaScript.txt",0.19964926683630632
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES EBIMAP Manual de usuario.txt",0.3413526503109409
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES EBIMON Manual Usuario.txt",0.34881588504066524
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES EDICOM TSA Manual de usuario.txt",0.18767089615861918
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES EDICOMDATA Manual de usuario.txt",0.3874940307980081
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES EDICOMNET Manual Usuario.txt",0.4674438805896155
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES EDICOMSuite Manual de usuario.txt",0.5576035904757185
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES EDIWIN ASP Manual de usuario.txt",0.9083204467522377
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES EDIWIN Manual Usuario.txt",0.7980417223932833
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES EDIWIN Message Viewer Manual de usuario.txt",0.9473393059660701
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt",0.7467660665755524
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES EDIWIN Viewer Extendido Manual de usuario.txt",1.0
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES EDIWINMONITOR Manual de usuario.txt",0.6524542290637796
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES EOS Manual de usuario.txt",0.5536895450293375
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES RAEDICOM Manual de Usuario.txt",0.4183342453954937
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES WebService Inditex Guia de usuario.txt",0.4002154261190774
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES_BMPAYROLLS_manual_de_usuario_publicador.txt",0.7170266939502856
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES_BMPHARMA_manual_de_usuario_destinatario.txt",0.7374057067791344
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES_BMPHARMA_manual_de_usuario_publicador.txt",0.7133874051279403
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES_MANUAL_EBI - Edicom Business Integrator.txt",0.40714722358897854
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES_MANUAL_EBI_anexo_EbimanagerWeb.txt",0.5440627434755987
"ES EDIWIN Viewer Extendido Manual de usuario.txt","ES_MANUAL_EBI_anexo_integracion_ftp.txt",0.2611560325551637
"ES EDIWINMONITOR Manual de usuario.txt","ES Business@Mail Payrolls - Manual de usuario.txt",0.5566546337420225
"ES EDIWINMONITOR Manual de usuario.txt","ES CRP FLOW Manual de usuario.txt",0.25553800688433365
"ES EDIWINMONITOR Manual de usuario.txt","ES DVD Manual de Usuario.txt",0.6285554696560451
"ES EDIWINMONITOR Manual de usuario.txt","ES EAS Manual de Usuario.txt",0.5011150592808742
"ES EDIWINMONITOR Manual de usuario.txt","ES EBIMAP Anexo Funciones EdiwinScript.txt",0.2739082100945276
"ES EDIWINMONITOR Manual de usuario.txt","ES EBIMAP Anexo Sintaxis JavaScript.txt",0.1614772397359724
"ES EDIWINMONITOR Manual de usuario.txt","ES EBIMAP Manual de usuario.txt",0.2567158845962338
"ES EDIWINMONITOR Manual de usuario.txt","ES EBIMON Manual Usuario.txt",0.2606161452749441
"ES EDIWINMONITOR Manual de usuario.txt","ES EDICOM TSA Manual de usuario.txt",0.19022474811940035
"ES EDIWINMONITOR Manual de usuario.txt","ES EDICOMDATA Manual de usuario.txt",0.3551807655652043
"ES EDIWINMONITOR Manual de usuario.txt","ES EDICOMNET Manual Usuario.txt",0.43322097706693
"ES EDIWINMONITOR Manual de usuario.txt","ES EDICOMSuite Manual de usuario.txt",0.5485884959385379
"ES EDIWINMONITOR Manual de usuario.txt","ES EDIWIN ASP Manual de usuario.txt",0.6880655038481025
"ES EDIWINMONITOR Manual de usuario.txt","ES EDIWIN Manual Usuario.txt",0.6145429054024857
"ES EDIWINMONITOR Manual de usuario.txt","ES EDIWIN Message Viewer Manual de usuario.txt",0.6578991266200618
"ES EDIWINMONITOR Manual de usuario.txt","ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt",0.5058492568727353
"ES EDIWINMONITOR Manual de usuario.txt","ES EDIWIN Viewer Extendido Manual de usuario.txt",0.6524542290637799
"ES EDIWINMONITOR Manual de usuario.txt","ES EDIWINMONITOR Manual de usuario.txt",0.9999999999999999
"ES EDIWINMONITOR Manual de usuario.txt","ES EOS Manual de usuario.txt",0.5418199073971856
"ES EDIWINMONITOR Manual de usuario.txt","ES RAEDICOM Manual de Usuario.txt",0.2889374003558963
"ES EDIWINMONITOR Manual de usuario.txt","ES WebService Inditex Guia de usuario.txt",0.4394535086044623
"ES EDIWINMONITOR Manual de usuario.txt","ES_BMPAYROLLS_manual_de_usuario_publicador.txt",0.6520904398622435
"ES EDIWINMONITOR Manual de usuario.txt","ES_BMPHARMA_manual_de_usuario_destinatario.txt",0.6542524770696575
"ES EDIWINMONITOR Manual de usuario.txt","ES_BMPHARMA_manual_de_usuario_publicador.txt",0.6550305545433366
"ES EDIWINMONITOR Manual de usuario.txt","ES_MANUAL_EBI - Edicom Business Integrator.txt",0.4125081781492357
"ES EDIWINMONITOR Manual de usuario.txt","ES_MANUAL_EBI_anexo_EbimanagerWeb.txt",0.5527226020214226
"ES EDIWINMONITOR Manual de usuario.txt","ES_MANUAL_EBI_anexo_integracion_ftp.txt",0.23226368687514698
"ES EOS Manual de usuario.txt","ES Business@Mail Payrolls - Manual de usuario.txt",0.43313729950011703
"ES EOS Manual de usuario.txt","ES CRP FLOW Manual de usuario.txt",0.2663473943944955
"ES EOS Manual de usuario.txt","ES DVD Manual de Usuario.txt",0.5160743584798695
"ES EOS Manual de usuario.txt","ES EAS Manual de Usuario.txt",0.6841979812159406
"ES EOS Manual de usuario.txt","ES EBIMAP Anexo Funciones EdiwinScript.txt",0.20396274205357434
"ES EOS Manual de usuario.txt","ES EBIMAP Anexo Sintaxis JavaScript.txt",0.120137533038778
"ES EOS Manual de usuario.txt","ES EBIMAP Manual de usuario.txt",0.27073266627860065
"ES EOS Manual de usuario.txt","ES EBIMON Manual Usuario.txt",0.27512393517816885
"ES EOS Manual de usuario.txt","ES EDICOM TSA Manual de usuario.txt",0.20767288422331362
"ES EOS Manual de usuario.txt","ES EDICOMDATA Manual de usuario.txt",0.38151097645362214
"ES EOS Manual de usuario.txt","ES EDICOMNET Manual Usuario.txt",0.4923926090626931
"ES EOS Manual de usuario.txt","ES EDICOMSuite Manual de usuario.txt",0.5975189528285152
"ES EOS Manual de usuario.txt","ES EDIWIN ASP Manual de usuario.txt",0.5973416210061815
"ES EOS Manual de usuario.txt","ES EDIWIN Manual Usuario.txt",0.4584763712029598
"ES EOS Manual de usuario.txt","ES EDIWIN Message Viewer Manual de usuario.txt",0.5552039347237766
"ES EOS Manual de usuario.txt","ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt",0.3534195720703487
"ES EOS Manual de usuario.txt","ES EDIWIN Viewer Extendido Manual de usuario.txt",0.5536895450293361
"ES EOS Manual de usuario.txt","ES EDIWINMONITOR Manual de usuario.txt",0.5418199073971856
"ES EOS Manual de usuario.txt","ES EOS Manual de usuario.txt",1.0
"ES EOS Manual de usuario.txt","ES RAEDICOM Manual de Usuario.txt",0.32908095001914595
